1.261,-0.000001,1.000000,0.000000,-0.001002
1.305,-0.000001,1.000000,0.000000,-0.001002
1.327,-0.000001,1.000000,0.000000,-0.001002
1.351,-0.000001,1.000000,0.000000,-0.001002
1.374,-0.000001,1.000000,0.000000,-0.001002
1.396,-0.000001,1.000000,0.000000,-0.001002
1.419,-0.000001,1.000000,0.000000,-0.001002
1.442,-0.000001,1.000000,0.000000,-0.001002
1.465,-0.000001,1.000000,0.000000,-0.001002
1.488,-0.000001,1.000000,0.000000,-0.001002
1.510,-0.000001,1.000000,0.000000,-0.001002
1.533,-0.000001,1.000000,0.000000,-0.001002
1.556,-0.000001,1.000000,0.000000,-0.001002
1.580,-0.000001,1.000000,0.000000,-0.001002
1.598,-0.000001,1.000000,0.000000,-0.001002
1.620,-0.000001,1.000000,0.000000,-0.001002
1.647,-0.000001,1.000000,0.000000,-0.001002
1.671,-0.000001,1.000000,0.000000,-0.001002
1.684,-0.000001,1.000000,0.000000,-0.001002
1.716,-0.000001,1.000000,0.000000,-0.001002
1.739,-0.000001,1.000000,0.000000,-0.001002
1.758,-0.000001,1.000000,0.000000,-0.001002
1.785,-0.000001,1.000000,0.000000,-0.001002
1.808,-0.000001,1.000000,0.000000,-0.001002
1.831,-0.000001,1.000000,0.000000,-0.001002
1.854,-0.000001,1.000000,0.000000,-0.001002
1.877,-0.000001,1.000000,0.000000,-0.001002
1.900,-0.000001,1.000000,0.000000,-0.001002
1.923,-0.000001,1.000000,0.000000,-0.001002
1.946,-0.000001,1.000000,0.000000,-0.001002
1.969,-0.000001,1.000000,0.000000,-0.001002
1.992,-0.000001,1.000000,0.000000,-0.001002
2.014,-0.000001,1.000000,0.000000,-0.001002
2.038,-0.000001,1.000000,0.000000,-0.001002
2.061,-0.000001,1.000000,0.000000,-0.001002
2.083,-0.000001,1.000000,0.000000,-0.001002
2.106,-0.000001,1.000000,0.000000,-0.001002
2.129,-0.000001,1.000000,0.000000,-0.001002
2.152,-0.000001,1.000000,0.000000,-0.001002
2.174,-0.000001,1.000000,0.000000,-0.001002
2.192,-0.000001,1.000000,0.000000,-0.001002
2.214,-0.000001,1.000000,0.000000,-0.001002
2.243,-0.000001,1.000000,0.000000,-0.001002
2.257,-0.000001,1.000000,0.000001,-0.001002
2.288,-0.000001,1.000000,0.000001,-0.001001
2.311,-0.000001,1.000000,0.000001,-0.001002
2.314,-0.000001,1.000000,0.000001,-0.001002
2.358,-0.000001,1.000000,-0.000003,-0.001005
2.381,-0.000001,1.000000,-0.000005,-0.001007
2.403,-0.000001,1.000000,-0.000009,-0.001010
2.427,-0.000001,1.000000,-0.000015,-0.001014
2.449,-0.000001,1.000000,-0.000021,-0.001017
2.472,-0.000001,1.000000,-0.000030,-0.001021
2.494,-0.000001,0.999999,-0.000039,-0.001024
2.516,-0.000001,0.999999,-0.000051,-0.001028
2.540,-0.000001,0.999999,-0.000064,-0.001033
2.563,-0.000001,0.999999,-0.000081,-0.001039
2.587,-0.000001,0.999999,-0.000109,-0.001050
2.589,-0.000001,0.999999,-0.000120,-0.001055
2.631,-0.000001,1.000000,-0.000157,-0.001068
2.655,-0.000001,0.999999,-0.000186,-0.001078
2.678,-0.000001,0.999999,-0.000219,-0.001089
2.700,-0.000001,0.999999,-0.000256,-0.001100
2.723,-0.000001,0.999999,-0.000295,-0.001112
2.746,-0.000001,0.999999,-0.000338,-0.001124
2.769,-0.000001,0.999999,-0.000361,-0.001130
2.788,-0.000001,0.999999,-0.000411,-0.001144
2.815,-0.000001,0.999999,-0.000494,-0.001165
2.838,-0.000001,0.999999,-0.000552,-0.001180
2.861,-0.000001,0.999999,-0.000614,-0.001195
2.876,-0.000002,0.999999,-0.000678,-0.001210
2.903,-0.000002,0.999999,-0.000746,-0.001226
2.930,-0.000002,0.999999,-0.000818,-0.001243
2.947,-0.000002,0.999999,-0.000892,-0.001259
2.970,-0.000002,0.999999,-0.000970,-0.001277
2.999,-0.000002,0.999999,-0.001052,-0.001294
3.022,-0.000002,0.999999,-0.001138,-0.001312
3.044,-0.000002,0.999998,-0.001276,-0.001341
3.067,-0.000003,0.999998,-0.001373,-0.001360
3.087,-0.000003,0.999998,-0.001423,-0.001370
3.114,-0.000003,0.999998,-0.001584,-0.001401
3.137,-0.000003,0.999998,-0.001698,-0.001422
3.159,-0.000003,0.999997,-0.001816,-0.001444
3.182,-0.000004,0.999997,-0.001939,-0.001465
3.205,-0.000004,0.999997,-0.002068,-0.001487
3.228,-0.000004,0.999997,-0.002203,-0.001510
3.251,-0.000004,0.999996,-0.002343,-0.001533
3.274,-0.000005,0.999996,-0.002488,-0.001555
3.288,-0.000005,0.999995,-0.002638,-0.001576
3.320,-0.000005,0.999995,-0.002873,-0.001605
3.334,-0.000005,0.999994,-0.002954,-0.001614
3.366,-0.000006,0.999994,-0.003205,-0.001640
3.389,-0.000006,0.999993,-0.003379,-0.001657
3.412,-0.000006,0.999992,-0.003558,-0.001673
3.435,-0.000006,0.999992,-0.003741,-0.001686
3.458,-0.000007,0.999991,-0.003927,-0.001696
3.481,-0.000007,0.999990,-0.004116,-0.001703
3.504,-0.000007,0.999989,-0.004306,-0.001708
3.527,-0.000007,0.999988,-0.004498,-0.001710
3.549,-0.000008,0.999988,-0.004691,-0.001710
3.572,-0.000008,0.999987,-0.004885,-0.001708
3.587,-0.000008,0.999986,-0.005078,-0.001703
3.617,-0.000008,0.999984,-0.005367,-0.001691
3.619,-0.000008,0.999984,-0.005462,-0.001686
3.664,-0.000009,0.999982,-0.005743,-0.001668
3.686,-0.000009,0.999981,-0.005924,-0.001653
3.709,-0.000009,0.999980,-0.006101,-0.001637
3.731,-0.000009,0.999979,-0.006273,-0.001619
3.745,-0.000009,0.999978,-0.006437,-0.001600
3.777,-0.000009,0.999977,-0.006594,-0.001580
3.799,-0.000009,0.999976,-0.006746,-0.001559
3.822,-0.000009,0.999975,-0.006889,-0.001536
3.839,-0.000009,0.999974,-0.007022,-0.001513
3.868,-0.000009,0.999973,-0.007147,-0.001489
3.878,-0.000009,0.999973,-0.007261,-0.001465
3.915,-0.000008,0.999972,-0.007412,-0.001428
3.938,-0.000008,0.999971,-0.007500,-0.001403
3.959,-0.000008,0.999970,-0.007575,-0.001377
3.983,-0.000008,0.999970,-0.007636,-0.001352
3.985,-0.000008,0.999970,-0.007663,-0.001340
4.028,-0.000008,0.999969,-0.007723,-0.001303
4.051,-0.000007,0.999969,-0.007742,-0.001279
4.073,-0.000007,0.999969,-0.007744,-0.001256
4.087,-0.000007,0.999969,-0.007731,-0.001233
4.119,-0.000007,0.999970,-0.007672,-0.001203
4.142,-0.000006,0.999970,-0.007642,-0.001194
4.151,-0.000006,0.999971,-0.007567,-0.001176
4.188,-0.000005,0.999972,-0.007410,-0.001155
4.209,-0.000005,0.999972,-0.007344,-0.001150
4.236,-0.000004,0.999974,-0.007111,-0.001139
4.258,-0.000003,0.999975,-0.006924,-0.001135
4.278,-0.000003,0.999977,-0.006705,-0.001136
4.305,-0.000002,0.999978,-0.006584,-0.001137
4.317,-0.000001,0.999980,-0.006178,-0.001149
4.350,0.000001,0.999982,-0.005871,-0.001162
4.372,0.000002,0.999984,-0.005531,-0.001179
4.395,0.000003,0.999986,-0.005157,-0.001202
4.406,0.000005,0.999988,-0.004753,-0.001229
4.441,0.000007,0.999990,-0.004319,-0.001260
4.464,0.000010,0.999993,-0.003609,-0.001316
4.488,0.000012,0.999994,-0.003095,-0.001359
4.490,0.000013,0.999995,-0.002824,-0.001381
4.533,0.000016,0.999997,-0.001960,-0.001457
4.556,0.000018,0.999998,-0.001343,-0.001512
4.578,0.000021,0.999999,-0.000687,-0.001566
4.589,0.000023,0.999999,0.000006,-0.001617
4.625,0.000026,0.999998,0.000737,-0.001667
4.648,0.000029,0.999997,0.001507,-0.001715
4.670,0.000031,0.999996,0.002318,-0.001762
4.693,0.000034,0.999993,0.003170,-0.001810
4.715,0.000037,0.999990,0.004063,-0.001854
4.739,0.000040,0.999986,0.004998,-0.001891
4.761,0.000044,0.999977,0.006489,-0.001935
4.785,0.000046,0.999970,0.007544,-0.001957
4.807,0.000047,0.999965,0.008088,-0.001966
4.831,0.000051,0.999950,0.009784,-0.001985
4.853,0.000053,0.999938,0.010968,-0.001992
4.876,0.000056,0.999924,0.012195,-0.001994
4.899,0.000058,0.999907,0.013466,-0.001993
4.918,0.000060,0.999889,0.014779,-0.001987
4.944,0.000062,0.999868,0.016131,-0.001979
4.967,0.000065,0.999845,0.017524,-0.001967
4.990,0.000066,0.999832,0.018236,-0.001960
5.012,0.000069,0.999789,0.020457,-0.001935
5.024,0.000071,0.999756,0.021987,-0.001916
5.057,0.000074,0.999721,0.023542,-0.001894
5.080,0.000076,0.999682,0.025128,-0.001871
5.099,0.000081,0.999618,0.027579,-0.001835
5.125,0.000084,0.999570,0.029263,-0.001809
5.148,0.000085,0.999545,0.030119,-0.001796
5.172,0.000091,0.999462,0.032739,-0.001757
5.195,0.000094,0.999402,0.034530,-0.001731
5.217,0.000097,0.999337,0.036361,-0.001704
5.240,0.000102,0.999268,0.038230,-0.001679
5.263,0.000110,0.999193,0.040133,-0.001656
5.285,0.000116,0.999113,0.042073,-0.001633
5.304,0.000126,0.999028,0.044050,-0.001615
5.332,0.000136,0.998984,0.045051,-0.001608
5.355,0.000203,0.998830,0.048330,-0.001606
5.378,0.000269,0.998721,0.050533,-0.001619
5.401,0.000350,0.998606,0.052751,-0.001643
5.423,0.000448,0.998486,0.054988,-0.001679
5.447,0.000559,0.998360,0.057221,-0.001726
5.457,0.000691,0.998228,0.059479,-0.001790
5.493,0.000853,0.998089,0.061760,-0.001874
5.515,0.001041,0.997945,0.064032,-0.001978
5.538,0.001365,0.997716,0.067499,-0.002171
5.559,0.001483,0.997636,0.068668,-0.002245
5.585,0.001877,0.997384,0.072221,-0.002500
5.607,0.002163,0.997206,0.074626,-0.002696
5.630,0.002463,0.997020,0.077052,-0.002913
5.652,0.002783,0.996825,0.079516,-0.003153
5.676,0.003116,0.996621,0.082011,-0.003417
5.695,0.003284,0.996516,0.083263,-0.003556
5.719,0.003638,0.996294,0.085849,-0.003859
5.745,0.004189,0.995942,0.089794,-0.004362
5.768,0.004549,0.995701,0.092392,-0.004716
5.782,0.004913,0.995451,0.095014,-0.005093
5.815,0.005275,0.995191,0.097654,-0.005492
5.837,0.005451,0.995059,0.098970,-0.005697
5.860,0.005975,0.994647,0.102965,-0.006346
5.883,0.006308,0.994364,0.105614,-0.006800
5.905,0.006621,0.994075,0.108252,-0.007262
5.927,0.006920,0.993778,0.110893,-0.007737
5.950,0.007199,0.993474,0.113535,-0.008226
5.969,0.007449,0.993164,0.116163,-0.008717
5.997,0.007778,0.992687,0.120090,-0.009466
6.019,0.007955,0.992363,0.122694,-0.009970
6.021,0.008030,0.992198,0.123989,-0.010219
6.065,0.008203,0.991699,0.127849,-0.010952
6.088,0.008262,0.991362,0.130396,-0.011427
6.107,0.008276,0.991022,0.132913,-0.011882
6.134,0.008241,0.990680,0.135399,-0.012317
6.156,0.008150,0.990337,0.137857,-0.012727
6.179,0.008004,0.989994,0.140275,-0.013103
6.202,0.007796,0.989652,0.142648,-0.013440
6.224,0.007359,0.989141,0.146128,-0.013869
6.247,0.006980,0.988806,0.148375,-0.014091
6.271,0.006523,0.988475,0.150569,-0.014259
6.294,0.005995,0.988153,0.152681,-0.014367
6.296,0.005699,0.987994,0.153711,-0.014401
6.340,0.004675,0.987530,0.156702,-0.014405
6.362,0.003868,0.987227,0.158627,-0.014324
6.385,0.002958,0.986937,0.160458,-0.014149
6.404,0.001953,0.986660,0.162190,-0.013885
6.425,0.000844,0.986398,0.163817,-0.013527
6.452,-0.000380,0.986151,0.165337,-0.013059
6.475,-0.001724,0.985918,0.166754,-0.012485
6.486,-0.003188,0.985702,0.168053,-0.011778
6.521,-0.004763,0.985506,0.169223,-0.010928
6.540,-0.007392,0.985244,0.170741,-0.009376
6.563,-0.008326,0.985166,0.171177,-0.008774
6.592,-0.011368,0.984959,0.172284,-0.006722
6.612,-0.013559,0.984844,0.172838,-0.005117
6.636,-0.015908,0.984746,0.173237,-0.003327
6.658,-0.018420,0.984663,0.173486,-0.001343
6.681,-0.021076,0.984596,0.173570,0.000848
6.703,-0.023898,0.984539,0.173496,0.003226
6.726,-0.026854,0.984493,0.173256,0.005814
6.743,-0.030027,0.984455,0.172836,0.008651
6.772,-0.033379,0.984418,0.172250,0.011712
6.795,-0.036898,0.984383,0.171476,0.015012
6.817,-0.040618,0.984341,0.170527,0.018543
6.840,-0.044526,0.984288,0.169397,0.022332
6.862,-0.050767,0.984178,0.167337,0.028532
6.882,-0.052966,0.984128,0.166556,0.030745
6.908,-0.059776,0.983935,0.163926,0.037772
6.931,-0.062171,0.983850,0.162951,0.040272
6.955,-0.069661,0.983522,0.159719,0.048193
6.977,-0.074864,0.983232,0.157329,0.053822
7.001,-0.080255,0.982877,0.154728,0.059765
7.023,-0.085788,0.982448,0.151960,0.065921
7.043,-0.091471,0.981936,0.149005,0.072334
7.071,-0.097292,0.981336,0.145875,0.078960
7.087,-0.103212,0.980640,0.142571,0.085820
7.116,-0.112300,0.979402,0.137290,0.096498
7.139,-0.118481,0.978434,0.133550,0.103888
7.163,-0.124724,0.977349,0.129645,0.111464
7.186,-0.131048,0.976134,0.125563,0.119256
7.203,-0.137422,0.974788,0.121315,0.127226
7.225,-0.143804,0.973309,0.116920,0.135348
7.254,-0.150155,0.971705,0.112411,0.143553
7.274,-0.156493,0.969959,0.107750,0.151917
7.289,-0.162881,0.968055,0.102919,0.160462
7.324,-0.169251,0.965991,0.097916,0.169196
7.339,-0.175644,0.963759,0.092749,0.178091
7.369,-0.181978,0.961361,0.087423,0.187152
7.371,-0.188305,0.958787,0.081937,0.196353
7.415,-0.197692,0.954587,0.073393,0.210466
7.438,-0.203858,0.951565,0.067512,0.220017
7.461,-0.209868,0.948399,0.061549,0.229578
7.476,-0.215777,0.945060,0.055447,0.239223
7.504,-0.221574,0.941540,0.049199,0.248973
7.519,-0.227242,0.937851,0.042826,0.258771
7.547,-0.232764,0.933989,0.036324,0.268637
7.577,-0.238130,0.929965,0.029710,0.278524
7.592,-0.243319,0.925778,0.022987,0.288448
7.622,-0.250753,0.919204,0.012711,0.303358
7.645,-0.255458,0.914634,0.005750,0.313294
7.661,-0.259920,0.909929,-0.001280,0.323216
7.691,-0.264153,0.905094,-0.008372,0.333105
7.711,-0.268116,0.900138,-0.015511,0.342964
7.738,-0.271820,0.895069,-0.022688,0.352774
7.761,-0.275229,0.889897,-0.029890,0.362544
7.783,-0.278349,0.884631,-0.037102,0.372254
7.805,-0.281140,0.879307,-0.044272,0.381863
7.826,-0.283616,0.873928,-0.051397,0.391370
7.852,-0.286746,0.865699,-0.062060,0.405575
7.854,-0.287633,0.862917,-0.065601,0.410291
7.897,-0.289825,0.854461,-0.076155,0.424381
7.899,-0.290400,0.851605,-0.079649,0.429060
7.942,-0.291661,0.842934,-0.090032,0.443048
7.965,-0.292120,0.837061,-0.096869,0.452340
7.988,-0.292279,0.831153,-0.103583,0.461550
8.011,-0.292144,0.825208,-0.110173,0.470686
8.033,-0.291724,0.819192,-0.116669,0.479803
8.056,-0.291022,0.813106,-0.123059,0.488898
8.080,-0.290046,0.806954,-0.129332,0.497968
8.093,-0.288803,0.800738,-0.135474,0.507010
8.125,-0.286454,0.791304,-0.144416,0.520506
8.148,-0.284578,0.784941,-0.150183,0.529460
8.171,-0.282460,0.778524,-0.155782,0.538376
8.173,-0.281315,0.775301,-0.158509,0.542813
8.216,-0.277613,0.765749,-0.166265,0.555802
8.240,-0.274877,0.759332,-0.171198,0.564402
8.262,-0.271930,0.752864,-0.175936,0.572971
8.285,-0.268774,0.746353,-0.180473,0.581505
8.307,-0.265416,0.739800,-0.184799,0.590000
8.330,-0.261866,0.733209,-0.188906,0.598452
8.345,-0.258139,0.726592,-0.192781,0.606847
8.377,-0.252211,0.716595,-0.198158,0.619367
8.398,-0.248066,0.709922,-0.201425,0.627616
8.416,-0.243780,0.703260,-0.204427,0.635772
8.445,-0.239357,0.696616,-0.207155,0.643833
8.468,-0.234808,0.690012,-0.209598,0.651781
8.491,-0.230138,0.683451,-0.211756,0.659614
8.514,-0.225400,0.677012,-0.213606,0.667250
8.526,-0.220529,0.670623,-0.215165,0.674786
8.555,-0.215535,0.664280,-0.216441,0.682224
8.582,-0.210449,0.658005,-0.217437,0.689537
8.594,-0.205256,0.651799,-0.218145,0.696736
8.627,-0.199959,0.645678,-0.218551,0.703812
8.651,-0.194591,0.639653,-0.218671,0.710747
8.673,-0.186374,0.630803,-0.218283,0.720906
8.697,-0.180798,0.625058,-0.217633,0.727496
8.720,-0.175160,0.619457,-0.216671,0.733925
8.742,-0.169458,0.613997,-0.215398,0.740200
8.765,-0.163710,0.608704,-0.213813,0.746299
8.787,-0.157930,0.603579,-0.211930,0.752221
8.810,-0.152118,0.598633,-0.209744,0.757962
8.829,-0.146298,0.593881,-0.207272,0.763506
8.856,-0.140505,0.589352,-0.204533,0.768823
8.879,-0.134738,0.585062,-0.201521,0.773911
8.902,-0.128969,0.580991,-0.198231,0.778795
8.923,-0.123047,0.577052,-0.194561,0.783592
8.947,-0.117133,0.573383,-0.190599,0.788152
8.970,-0.111258,0.570010,-0.186370,0.792450
8.986,-0.105416,0.566929,-0.181879,0.796492
9.015,-0.096676,0.562853,-0.174644,0.802091
9.038,-0.090848,0.560498,-0.169487,0.805520
9.061,-0.085059,0.558457,-0.164104,0.808679
9.083,-0.082195,0.557551,-0.161353,0.810152
9.106,-0.073665,0.555297,-0.152808,0.814167
9.128,-0.068017,0.554162,-0.146876,0.816521
9.152,-0.062399,0.553308,-0.140780,0.818619
9.154,-0.059605,0.552993,-0.137671,0.819568
9.198,-0.051285,0.552448,-0.128159,0.822038
9.221,-0.045790,0.552416,-0.121672,0.823368
9.244,-0.040337,0.552648,-0.115080,0.824445
9.266,-0.034927,0.553123,-0.108402,0.825278
9.288,-0.029574,0.553845,-0.101669,0.825860
9.310,-0.024271,0.554804,-0.094874,0.826197
9.334,-0.019030,0.555987,-0.088054,0.826295
9.357,-0.013859,0.557392,-0.081227,0.826151
9.380,-0.006233,0.559882,-0.070988,0.825502
9.403,-0.001249,0.561785,-0.064196,0.824788
9.426,0.003700,0.563893,-0.057382,0.823844
9.428,0.006134,0.565017,-0.054001,0.823288
9.472,0.013201,0.568602,-0.044101,0.821324
9.494,0.017781,0.571206,-0.037612,0.819752
9.518,0.022250,0.573984,-0.031225,0.817968
9.541,0.026600,0.576926,-0.024960,0.815981
9.564,0.030826,0.580028,-0.018830,0.813795
9.586,0.034917,0.583279,-0.012853,0.811419
9.595,0.038846,0.586647,-0.007079,0.808879
9.631,0.044471,0.591934,0.001248,0.804758
9.653,0.048044,0.595611,0.006573,0.801808
9.677,0.051467,0.599397,0.011702,0.798710
9.700,0.054732,0.603281,0.016620,0.795475
9.723,0.057833,0.607255,0.021317,0.792112
9.746,0.060762,0.611306,0.025779,0.788637
9.766,0.063517,0.615425,0.030000,0.785059
9.792,0.066088,0.619602,0.033972,0.781391
9.815,0.068469,0.623810,0.037677,0.777659
9.837,0.070642,0.628040,0.041103,0.773877
9.853,0.072616,0.632273,0.044259,0.770064
9.884,0.074366,0.636498,0.047119,0.766237
9.906,0.076572,0.642792,0.050873,0.760504
9.930,0.077185,0.644874,0.051975,0.758603
9.933,0.078229,0.649055,0.053974,0.754782
9.975,0.079294,0.655216,0.056412,0.749147
9.999,0.079648,0.659240,0.057662,0.745476
10.021,0.079702,0.663192,0.058614,0.741882
10.044,0.079452,0.667055,0.059274,0.738385
10.066,0.078893,0.670818,0.059650,0.734997
10.090,0.078023,0.674471,0.059746,0.731732
10.108,0.076852,0.677988,0.059574,0.728613
10.135,0.075379,0.681373,0.059142,0.725638
10.157,0.073614,0.684615,0.058461,0.722818
10.173,0.071563,0.687705,0.057539,0.720159
10.202,0.069232,0.690638,0.056385,0.717668
10.226,0.065275,0.694686,0.054265,0.714287
10.248,0.062296,0.697184,0.052574,0.712242
10.266,0.059051,0.699511,0.050666,0.710373
10.294,0.055561,0.701653,0.048557,0.708688
10.295,0.053715,0.702652,0.047417,0.707917
10.339,0.047828,0.705354,0.043698,0.705889
10.363,0.043617,0.706890,0.040967,0.704788
10.385,0.039235,0.708194,0.038071,0.703898
10.407,0.034643,0.709277,0.034983,0.703208
10.430,0.029860,0.710130,0.031720,0.702722
10.446,0.027399,0.710469,0.030023,0.702554
10.476,0.019674,0.711126,0.024638,0.702357
10.487,0.014328,0.711246,0.020866,0.702487
10.523,0.008864,0.711108,0.016975,0.702822
10.546,0.000438,0.710392,0.010921,0.703721
10.569,-0.005355,0.709566,0.006718,0.704587
10.591,-0.011274,0.708452,0.002387,0.705665
10.614,-0.017277,0.707038,-0.002038,0.706962
10.636,-0.023373,0.705328,-0.006574,0.708466
10.660,-0.029553,0.703308,-0.011219,0.710183
10.682,-0.035798,0.700982,-0.015965,0.712101
10.705,-0.042096,0.698346,-0.020810,0.714218
10.728,-0.048422,0.695405,-0.025738,0.716523
10.751,-0.054763,0.692166,-0.030749,0.719000
10.765,-0.061106,0.688627,-0.035839,0.721647
10.796,-0.067433,0.684802,-0.040997,0.724443
10.818,-0.076868,0.678530,-0.048858,0.728904
10.842,-0.083102,0.673999,-0.054172,0.732042
10.865,-0.089272,0.669201,-0.059530,0.735294
10.887,-0.095373,0.664136,-0.064938,0.738654
10.910,-0.101382,0.658809,-0.070372,0.742118
10.934,-0.107298,0.653231,-0.075841,0.745670
10.957,-0.110213,0.650344,-0.078579,0.747483
10.980,-0.118937,0.641154,-0.086971,0.753134
11.002,-0.124584,0.634715,-0.092574,0.756998
11.025,-0.130069,0.628055,-0.098159,0.760916
11.049,-0.135385,0.621173,-0.103720,0.764891
11.072,-0.140525,0.614065,-0.109254,0.768922
11.096,-0.145482,0.606746,-0.114759,0.772997
11.114,-0.150260,0.599204,-0.120249,0.777121
11.140,-0.157010,0.587548,-0.128372,0.783362
11.162,-0.161247,0.579534,-0.133744,0.787561
11.164,-0.163285,0.575451,-0.136421,0.789673
11.209,-0.169060,0.562934,-0.144393,0.796037
11.232,-0.172616,0.554380,-0.149661,0.800293
11.254,-0.175919,0.545677,-0.154868,0.804553
11.278,-0.178975,0.536838,-0.160028,0.808804
11.301,-0.181771,0.527870,-0.165125,0.813048
11.323,-0.184304,0.518795,-0.170155,0.817270
11.347,-0.186574,0.509615,-0.175120,0.821472
11.370,-0.188569,0.500354,-0.179999,0.825644
11.393,-0.190295,0.491018,-0.184809,0.829780
11.416,-0.192361,0.476905,-0.191849,0.835914
11.439,-0.193388,0.467456,-0.196424,0.839943
11.461,-0.193800,0.462718,-0.198678,0.841939
11.485,-0.194424,0.453041,-0.203204,0.845968
11.508,-0.194833,0.438596,-0.209768,0.851863
11.530,-0.194755,0.429002,-0.213992,0.855707
11.552,-0.194422,0.419455,-0.218113,0.859468
11.573,-0.193830,0.409931,-0.222124,0.863161
11.596,-0.192990,0.400433,-0.226032,0.866786
11.623,-0.191292,0.386231,-0.231726,0.872087
11.645,-0.190610,0.381515,-0.233568,0.873819
11.668,-0.189084,0.372093,-0.237196,0.877230
11.691,-0.187340,0.362677,-0.240743,0.880575
11.714,-0.184349,0.348592,-0.245926,0.885449
11.736,-0.182111,0.339219,-0.249295,0.888604
11.759,-0.179692,0.329864,-0.252601,0.891680
11.782,-0.177097,0.320533,-0.255846,0.894672
11.805,-0.174333,0.311212,-0.259028,0.897585
11.829,-0.171424,0.301961,-0.262137,0.900399
11.852,-0.168375,0.292740,-0.265179,0.903124
11.874,-0.165178,0.283506,-0.268168,0.905774
11.897,-0.161840,0.274243,-0.271117,0.908347
11.920,-0.158371,0.264956,-0.274016,0.910842
11.942,-0.154742,0.255537,-0.276902,0.913281
11.952,-0.151012,0.246114,-0.279738,0.915625
11.989,-0.145233,0.231942,-0.283912,0.918969
12.011,-0.141268,0.222455,-0.286645,0.921082
12.030,-0.139255,0.217704,-0.287997,0.922101
12.056,-0.133109,0.203400,-0.291998,0.925012
12.080,-0.128933,0.193826,-0.294623,0.926825
12.095,-0.124702,0.184226,-0.297214,0.928533
12.126,-0.120417,0.174571,-0.299785,0.930136
12.149,-0.116080,0.164856,-0.302340,0.931632
12.171,-0.111698,0.155075,-0.304884,0.933017
12.194,-0.107276,0.145228,-0.307423,0.934287
12.217,-0.102811,0.135304,-0.309953,0.935442
12.239,-0.098309,0.125309,-0.312480,0.936477
12.262,-0.093769,0.115241,-0.314999,0.937392
12.286,-0.089190,0.105103,-0.317506,0.938184
12.309,-0.082250,0.089772,-0.321236,0.939140
12.331,-0.077577,0.079477,-0.323697,0.939620
12.333,-0.075228,0.074310,-0.324917,0.939813
12.378,-0.068129,0.058733,-0.328536,0.940198
12.380,-0.065746,0.053517,-0.329726,0.940263
12.422,-0.058554,0.037796,-0.333243,0.940262
